case,completeTime,event,sunUp
64,2025-08-03 23:54:10,blindsClosed,0
64,2025-08-03 23:54:15,presenceOff,0
64,2025-08-03 23:54:20,nicolasNotDected,0
64,2025-08-03 23:54:25,doorClosed,0
65,2025-08-04 06:39:00,sunUp,1
65,2025-08-04 07:02:00,presenceOn,1
65,2025-08-04 07:02:05,blindsOpen,1
65,2025-08-04 07:02:10,musicOn,1
65,2025-08-04 07:32:00,musicOff,1
65,2025-08-04 07:42:00,blindsClosed,1
65,2025-08-04 07:47:00,presenceOff,1
65,2025-08-04 09:00:00,doorClosed,1
65,2025-08-04 17:39:00,doorOpened,0
65,2025-08-04 17:39:10,presenceOn,0
65,2025-08-04 17:39:20,nicolasDetected,0
65,2025-08-04 17:39:40,musicOn,0
65,2025-08-04 20:00:00,sunDown,0
65,2025-08-04 23:36:00,musicOff,0
65,2025-08-04 23:36:05,lampOff,0
65,2025-08-04 23:36:10,blindsClosed,0
65,2025-08-04 23:36:15,presenceOff,0
65,2025-08-04 23:36:20,nicolasNotDected,0
65,2025-08-04 23:36:25,doorClosed,0
66,2025-08-05 07:07:00,sunUp,1
66,2025-08-05 07:35:00,presenceOn,1
66,2025-08-05 07:35:05,blindsOpen,1
66,2025-08-05 07:35:10,musicOn,1
66,2025-08-05 08:05:00,musicOff,1
66,2025-08-05 08:15:00,blindsClosed,1
66,2025-08-05 08:20:00,presenceOff,1
66,2025-08-05 09:00:00,doorClosed,1
66,2025-08-05 17:05:00,doorOpened,0
66,2025-08-05 17:05:10,presenceOn,0
66,2025-08-05 17:05:20,nicolasDetected,0
66,2025-08-05 17:05:40,musicOn,0
66,2025-08-05 20:00:00,sunDown,0
66,2025-08-05 23:01:00,musicOff,0
66,2025-08-05 23:01:05,lampOff,0
66,2025-08-05 23:01:10,blindsClosed,0
66,2025-08-05 23:01:15,presenceOff,0
66,2025-08-05 23:01:20,nicolasNotDected,0
66,2025-08-05 23:01:25,doorClosed,0
67,2025-08-06 07:04:00,sunUp,1
67,2025-08-06 07:19:00,presenceOn,1
67,2025-08-06 07:19:05,blindsOpen,1
67,2025-08-06 07:19:10,musicOn,1
67,2025-08-06 07:49:00,musicOff,1
67,2025-08-06 07:59:00,blindsClosed,1
67,2025-08-06 08:04:00,presenceOff,1
67,2025-08-06 09:00:00,doorClosed,1
67,2025-08-06 17:14:00,doorOpened,0
67,2025-08-06 17:14:10,presenceOn,0
67,2025-08-06 17:14:20,nicolasDetected,0
67,2025-08-06 17:14:40,musicOn,0
67,2025-08-06 21:00:00,sunDown,0
67,2025-08-06 23:05:00,musicOff,0
67,2025-08-06 23:05:05,lampOff,0
67,2025-08-06 23:05:10,blindsClosed,0
67,2025-08-06 23:05:15,presenceOff,0
67,2025-08-06 23:05:20,nicolasNotDected,0
67,2025-08-06 23:05:25,doorClosed,0
68,2025-08-07 07:32:00,sunUp,1
68,2025-08-07 07:53:00,presenceOn,1
68,2025-08-07 07:53:05,blindsOpen,1
68,2025-08-07 07:53:10,musicOn,1
68,2025-08-07 08:23:00,musicOff,1
68,2025-08-07 08:33:00,blindsClosed,1
68,2025-08-07 08:38:00,presenceOff,1
68,2025-08-07 09:00:00,doorClosed,1
68,2025-08-07 17:55:00,doorOpened,0
68,2025-08-07 17:55:10,presenceOn,0
68,2025-08-07 17:55:20,nicolasDetected,0
68,2025-08-07 17:55:40,musicOn,0
68,2025-08-07 21:00:00,sunDown,0
68,2025-08-07 23:37:00,musicOff,0
68,2025-08-07 23:37:05,lampOff,0
68,2025-08-07 23:37:10,blindsClosed,0
68,2025-08-07 23:37:15,presenceOff,0
68,2025-08-07 23:37:20,nicolasNotDected,0
68,2025-08-07 23:37:25,doorClosed,0
69,2025-08-08 07:21:00,sunUp,1
69,2025-08-08 07:50:00,presenceOn,1
69,2025-08-08 07:50:05,blindsOpen,1
69,2025-08-08 07:50:10,musicOn,1
69,2025-08-08 08:20:00,musicOff,1
69,2025-08-08 08:30:00,blindsClosed,1
69,2025-08-08 08:35:00,presenceOff,1
69,2025-08-08 09:00:00,doorClosed,1
69,2025-08-08 17:14:00,doorOpened,0
69,2025-08-08 17:14:10,presenceOn,0
69,2025-08-08 17:14:20,nicolasDetected,0
69,2025-08-08 17:14:40,musicOn,0
69,2025-08-08 21:00:00,sunDown,0
69,2025-08-08 23:10:00,musicOff,0
69,2025-08-08 23:10:05,lampOff,0
69,2025-08-08 23:10:10,blindsClosed,0
69,2025-08-08 23:10:15,presenceOff,0
69,2025-08-08 23:10:20,nicolasNotDected,0
69,2025-08-08 23:10:25,doorClosed,0
70,2025-08-09 06:44:00,sunUp,1
70,2025-08-09 07:07:00,presenceOn,1
70,2025-08-09 07:07:05,blindsOpen,1
70,2025-08-09 07:07:10,musicOn,1
70,2025-08-09 07:37:00,musicOff,1
70,2025-08-09 07:47:00,blindsClosed,1
70,2025-08-09 07:52:00,presenceOff,1
70,2025-08-09 09:00:00,doorClosed,1
70,2025-08-09 17:43:00,doorOpened,0
70,2025-08-09 17:43:10,presenceOn,0
70,2025-08-09 17:43:20,nicolasDetected,0
70,2025-08-09 17:43:40,musicOn,0
70,2025-08-09 20:00:00,sunDown,0
70,2025-08-09 23:04:00,musicOff,0
70,2025-08-09 23:04:05,lampOff,0
70,2025-08-09 23:04:10,blindsClosed,0
70,2025-08-09 23:04:15,presenceOff,0
70,2025-08-09 23:04:20,nicolasNotDected,0
70,2025-08-09 23:04:25,doorClosed,0
71,2025-08-10 06:39:00,sunUp,1
71,2025-08-10 07:05:00,presenceOn,1
71,2025-08-10 07:05:05,blindsOpen,1
71,2025-08-10 07:05:10,musicOn,1
71,2025-08-10 07:35:00,musicOff,1
71,2025-08-10 07:45:00,blindsClosed,1
71,2025-08-10 07:50:00,presenceOff,1
71,2025-08-10 09:00:00,doorClosed,1
71,2025-08-10 17:18:00,doorOpened,0
71,2025-08-10 17:18:10,presenceOn,0
71,2025-08-10 17:18:20,nicolasDetected,0
71,2025-08-10 17:18:40,musicOn,0
71,2025-08-10 21:00:00,sunDown,0
71,2025-08-10 23:19:00,musicOff,0
71,2025-08-10 23:19:05,lampOff,0
71,2025-08-10 23:19:10,blindsClosed,0
71,2025-08-10 23:19:15,presenceOff,0
71,2025-08-10 23:19:20,nicolasNotDected,0
71,2025-08-10 23:19:25,doorClosed,0
72,2025-08-11 07:08:00,sunUp,1
72,2025-08-11 07:32:00,presenceOn,1
72,2025-08-11 07:32:05,blindsOpen,1
72,2025-08-11 07:32:10,musicOn,1
72,2025-08-11 08:02:00,musicOff,1
72,2025-08-11 08:12:00,blindsClosed,1
72,2025-08-11 08:17:00,presenceOff,1
72,2025-08-11 09:00:00,doorClosed,1
72,2025-08-11 17:11:00,doorOpened,0
72,2025-08-11 17:11:10,presenceOn,0
72,2025-08-11 17:11:20,nicolasDetected,0
72,2025-08-11 17:11:40,musicOn,0
72,2025-08-11 20:00:00,sunDown,0
72,2025-08-11 23:46:00,musicOff,0
72,2025-08-11 23:46:05,lampOff,0
72,2025-08-11 23:46:10,blindsClosed,0
72,2025-08-11 23:46:15,presenceOff,0
72,2025-08-11 23:46:20,nicolasNotDected,0
72,2025-08-11 23:46:25,doorClosed,0
73,2025-08-12 06:42:00,sunUp,1
73,2025-08-12 07:00:00,presenceOn,1
73,2025-08-12 07:00:05,blindsOpen,1
73,2025-08-12 07:00:10,musicOn,1
73,2025-08-12 07:30:00,musicOff,1
73,2025-08-12 07:40:00,blindsClosed,1
73,2025-08-12 07:45:00,presenceOff,1
73,2025-08-12 09:00:00,doorClosed,1
73,2025-08-12 17:37:00,doorOpened,0
73,2025-08-12 17:37:10,presenceOn,0
73,2025-08-12 17:37:20,nicolasDetected,0
73,2025-08-12 17:37:40,musicOn,0
73,2025-08-12 21:00:00,sunDown,0
73,2025-08-12 23:36:00,musicOff,0
73,2025-08-12 23:36:05,lampOff,0
73,2025-08-12 23:36:10,blindsClosed,0
73,2025-08-12 23:36:15,presenceOff,0
73,2025-08-12 23:36:20,nicolasNotDected,0
73,2025-08-12 23:36:25,doorClosed,0
74,2025-08-13 07:02:00,sunUp,1
74,2025-08-13 07:10:00,presenceOn,1
74,2025-08-13 07:10:05,blindsOpen,1
74,2025-08-13 07:10:10,musicOn,1
74,2025-08-13 07:40:00,musicOff,1
74,2025-08-13 07:50:00,blindsClosed,1
74,2025-08-13 07:55:00,presenceOff,1
74,2025-08-13 09:00:00,doorClosed,1
74,2025-08-13 17:42:00,doorOpened,0
74,2025-08-13 17:42:10,presenceOn,0
74,2025-08-13 17:42:20,nicolasDetected,0
74,2025-08-13 17:42:40,musicOn,0
74,2025-08-13 20:00:00,sunDown,0
74,2025-08-13 23:02:00,musicOff,0
74,2025-08-13 23:02:05,lampOff,0
74,2025-08-13 23:02:10,blindsClosed,0
74,2025-08-13 23:02:15,presenceOff,0
74,2025-08-13 23:02:20,nicolasNotDected,0
74,2025-08-13 23:02:25,doorClosed,0
75,2025-08-14 07:22:00,sunUp,1
75,2025-08-14 07:32:00,presenceOn,1
75,2025-08-14 07:32:05,blindsOpen,1
75,2025-08-14 07:32:10,musicOn,1
75,2025-08-14 08:02:00,musicOff,1
75,2025-08-14 08:12:00,blindsClosed,1
75,2025-08-14 08:17:00,presenceOff,1
75,2025-08-14 09:00:00,doorClosed,1
75,2025-08-14 17:55:00,doorOpened,0
75,2025-08-14 17:55:10,presenceOn,0
75,2025-08-14 17:55:20,nicolasDetected,0
75,2025-08-14 17:55:40,musicOn,0
75,2025-08-14 21:00:00,sunDown,0
75,2025-08-14 23:09:00,musicOff,0
75,2025-08-14 23:09:05,lampOff,0
75,2025-08-14 23:09:10,blindsClosed,0
75,2025-08-14 23:09:15,presenceOff,0
75,2025-08-14 23:09:20,nicolasNotDected,0
75,2025-08-14 23:09:25,doorClosed,0
76,2025-08-15 06:37:00,sunUp,1
76,2025-08-15 07:04:00,presenceOn,1
76,2025-08-15 07:04:05,blindsOpen,1
76,2025-08-15 07:04:10,musicOn,1
76,2025-08-15 07:34:00,musicOff,1
76,2025-08-15 07:44:00,blindsClosed,1
76,2025-08-15 07:49:00,presenceOff,1
76,2025-08-15 09:00:00,doorClosed,1
76,2025-08-15 17:43:00,doorOpened,0
76,2025-08-15 17:43:10,presenceOn,0
76,2025-08-15 17:43:20,nicolasDetected,0
76,2025-08-15 17:43:40,musicOn,0
76,2025-08-15 21:00:00,sunDown,0
76,2025-08-15 23:01:00,musicOff,0
76,2025-08-15 23:01:05,lampOff,0
76,2025-08-15 23:01:10,blindsClosed,0
76,2025-08-15 23:01:15,presenceOff,0
76,2025-08-15 23:01:20,nicolasNotDected,0
76,2025-08-15 23:01:25,doorClosed,0
77,2025-08-16 07:00:00,sunUp,1
77,2025-08-16 07:12:00,presenceOn,1
77,2025-08-16 07:12:05,blindsOpen,1
77,2025-08-16 07:12:10,musicOn,1
77,2025-08-16 07:42:00,musicOff,1
77,2025-08-16 07:52:00,blindsClosed,1
77,2025-08-16 07:57:00,presenceOff,1
77,2025-08-16 09:00:00,doorClosed,1
77,2025-08-16 17:19:00,doorOpened,0
77,2025-08-16 17:19:10,presenceOn,0
77,2025-08-16 17:19:20,nicolasDetected,0
77,2025-08-16 17:19:40,musicOn,0
77,2025-08-16 21:00:00,sunDown,0
77,2025-08-16 23:00:00,musicOff,0
77,2025-08-16 23:00:05,lampOff,0
77,2025-08-16 23:00:10,blindsClosed,0
77,2025-08-16 23:00:15,presenceOff,0
77,2025-08-16 23:00:20,nicolasNotDected,0
77,2025-08-16 23:00:25,doorClosed,0
78,2025-08-17 07:23:00,sunUp,1
78,2025-08-17 07:36:00,presenceOn,1
78,2025-08-17 07:36:05,blindsOpen,1
78,2025-08-17 07:36:10,musicOn,1
78,2025-08-17 08:06:00,musicOff,1
78,2025-08-17 08:16:00,blindsClosed,1
78,2025-08-17 08:21:00,presenceOff,1
78,2025-08-17 09:00:00,doorClosed,1
78,2025-08-17 17:08:00,doorOpened,0
78,2025-08-17 17:08:10,presenceOn,0
78,2025-08-17 17:08:20,nicolasDetected,0
78,2025-08-17 17:08:40,musicOn,0
78,2025-08-17 20:00:00,sunDown,0
78,2025-08-17 23:10:00,musicOff,0
78,2025-08-17 23:10:05,lampOff,0
78,2025-08-17 23:10:10,blindsClosed,0
78,2025-08-17 23:10:15,presenceOff,0
78,2025-08-17 23:10:20,nicolasNotDected,0
78,2025-08-17 23:10:25,doorClosed,0
79,2025-08-18 06:46:00,sunUp,1
79,2025-08-18 07:14:00,presenceOn,1
79,2025-08-18 07:14:05,blindsOpen,1
79,2025-08-18 07:14:10,musicOn,1
79,2025-08-18 07:44:00,musicOff,1
79,2025-08-18 07:54:00,blindsClosed,1
79,2025-08-18 07:59:00,presenceOff,1
79,2025-08-18 09:00:00,doorClosed,1
79,2025-08-18 17:54:00,doorOpened,0
79,2025-08-18 17:54:10,presenceOn,0
79,2025-08-18 17:54:20,nicolasDetected,0
79,2025-08-18 17:54:40,musicOn,0
79,2025-08-18 21:00:00,sunDown,0
79,2025-08-18 23:34:00,musicOff,0
79,2025-08-18 23:34:05,lampOff,0
79,2025-08-18 23:34:10,blindsClosed,0
79,2025-08-18 23:34:15,presenceOff,0
79,2025-08-18 23:34:20,nicolasNotDected,0
79,2025-08-18 23:34:25,doorClosed,0
80,2025-08-19 07:08:00,sunUp,1
80,2025-08-19 07:29:00,presenceOn,1
80,2025-08-19 07:29:05,blindsOpen,1
80,2025-08-19 07:29:10,musicOn,1
80,2025-08-19 07:59:00,musicOff,1
80,2025-08-19 08:09:00,blindsClosed,1
80,2025-08-19 08:14:00,presenceOff,1
80,2025-08-19 09:00:00,doorClosed,1
80,2025-08-19 17:59:00,doorOpened,0
80,2025-08-19 17:59:10,presenceOn,0
80,2025-08-19 17:59:20,nicolasDetected,0
80,2025-08-19 17:59:40,musicOn,0
80,2025-08-19 20:00:00,sunDown,0
80,2025-08-19 23:43:00,musicOff,0
80,2025-08-19 23:43:05,lampOff,0
80,2025-08-19 23:43:10,blindsClosed,0
80,2025-08-19 23:43:15,presenceOff,0
80,2025-08-19 23:43:20,nicolasNotDected,0
80,2025-08-19 23:43:25,doorClosed,0
81,2025-08-20 07:31:00,sunUp,1
81,2025-08-20 07:49:00,presenceOn,1
81,2025-08-20 07:49:05,blindsOpen,1
81,2025-08-20 07:49:10,musicOn,1
81,2025-08-20 08:19:00,musicOff,1
81,2025-08-20 08:29:00,blindsClosed,1
81,2025-08-20 08:34:00,presenceOff,1
81,2025-08-20 09:00:00,doorClosed,1
81,2025-08-20 17:55:00,doorOpened,0
81,2025-08-20 17:55:10,presenceOn,0
81,2025-08-20 17:55:20,nicolasDetected,0
81,2025-08-20 17:55:40,musicOn,0
81,2025-08-20 20:00:00,sunDown,0
81,2025-08-20 23:10:00,musicOff,0
81,2025-08-20 23:10:05,lampOff,0
81,2025-08-20 23:10:10,blindsClosed,0
81,2025-08-20 23:10:15,presenceOff,0
81,2025-08-20 23:10:20,nicolasNotDected,0
81,2025-08-20 23:10:25,doorClosed,0
82,2025-08-21 07:02:00,sunUp,1
82,2025-08-21 07:08:00,presenceOn,1
82,2025-08-21 07:08:05,blindsOpen,1
82,2025-08-21 07:08:10,musicOn,1
82,2025-08-21 07:38:00,musicOff,1
82,2025-08-21 07:48:00,blindsClosed,1
82,2025-08-21 07:53:00,presenceOff,1
82,2025-08-21 09:00:00,doorClosed,1
82,2025-08-21 17:34:00,doorOpened,0
82,2025-08-21 17:34:10,presenceOn,0
82,2025-08-21 17:34:20,nicolasDetected,0
82,2025-08-21 17:34:40,musicOn,0
82,2025-08-21 21:00:00,sunDown,0
82,2025-08-21 23:34:00,musicOff,0
82,2025-08-21 23:34:05,lampOff,0
82,2025-08-21 23:34:10,blindsClosed,0
82,2025-08-21 23:34:15,presenceOff,0
82,2025-08-21 23:34:20,nicolasNotDected,0
82,2025-08-21 23:34:25,doorClosed,0
83,2025-08-22 06:48:00,sunUp,1
83,2025-08-22 07:00:00,presenceOn,1
83,2025-08-22 07:00:05,blindsOpen,1
83,2025-08-22 07:00:10,musicOn,1
83,2025-08-22 07:30:00,musicOff,1
83,2025-08-22 07:40:00,blindsClosed,1
83,2025-08-22 07:45:00,presenceOff,1
83,2025-08-22 09:00:00,doorClosed,1
83,2025-08-22 17:21:00,doorOpened,0
83,2025-08-22 17:21:10,presenceOn,0
83,2025-08-22 17:21:20,nicolasDetected,0
83,2025-08-22 17:21:40,musicOn,0
83,2025-08-22 21:00:00,sunDown,0
83,2025-08-22 23:59:00,musicOff,0
83,2025-08-22 23:59:05,lampOff,0
83,2025-08-22 23:59:10,blindsClosed,0
83,2025-08-22 23:59:15,presenceOff,0
83,2025-08-22 23:59:20,nicolasNotDected,0
83,2025-08-22 23:59:25,doorClosed,0
84,2025-08-23 07:16:00,sunUp,1
84,2025-08-23 07:28:00,presenceOn,1
84,2025-08-23 07:28:05,blindsOpen,1
84,2025-08-23 07:28:10,musicOn,1
84,2025-08-23 07:58:00,musicOff,1
84,2025-08-23 08:08:00,blindsClosed,1
84,2025-08-23 08:13:00,presenceOff,1
84,2025-08-23 09:00:00,doorClosed,1
84,2025-08-23 17:40:00,doorOpened,0
84,2025-08-23 17:40:10,presenceOn,0
84,2025-08-23 17:40:20,nicolasDetected,0
84,2025-08-23 17:40:40,musicOn,0
84,2025-08-23 20:00:00,sunDown,0
84,2025-08-23 23:36:00,musicOff,0
84,2025-08-23 23:36:05,lampOff,0
84,2025-08-23 23:36:10,blindsClosed,0
84,2025-08-23 23:36:15,presenceOff,0
84,2025-08-23 23:36:20,nicolasNotDected,0
84,2025-08-23 23:36:25,doorClosed,0
85,2025-08-24 07:06:00,sunUp,1
85,2025-08-24 07:13:00,presenceOn,1
85,2025-08-24 07:13:05,blindsOpen,1
85,2025-08-24 07:13:10,musicOn,1
85,2025-08-24 07:43:00,musicOff,1
85,2025-08-24 07:53:00,blindsClosed,1
85,2025-08-24 07:58:00,presenceOff,1
85,2025-08-24 09:00:00,doorClosed,1
85,2025-08-24 17:36:00,doorOpened,0
85,2025-08-24 17:36:10,presenceOn,0
85,2025-08-24 17:36:20,nicolasDetected,0
85,2025-08-24 17:36:40,musicOn,0
85,2025-08-24 20:00:00,sunDown,0
85,2025-08-24 23:04:00,musicOff,0
85,2025-08-24 23:04:05,lampOff,0
85,2025-08-24 23:04:10,blindsClosed,0
85,2025-08-24 23:04:15,presenceOff,0
85,2025-08-24 23:04:20,nicolasNotDected,0
85,2025-08-24 23:04:25,doorClosed,0
86,2025-08-25 07:00:00,sunUp,1
86,2025-08-25 07:18:00,presenceOn,1
86,2025-08-25 07:18:05,blindsOpen,1
86,2025-08-25 07:18:10,musicOn,1
86,2025-08-25 07:48:00,musicOff,1
86,2025-08-25 07:58:00,blindsClosed,1
86,2025-08-25 08:03:00,presenceOff,1
86,2025-08-25 09:00:00,doorClosed,1
86,2025-08-25 17:03:00,doorOpened,0
86,2025-08-25 17:03:10,presenceOn,0
86,2025-08-25 17:03:20,nicolasDetected,0
86,2025-08-25 17:03:40,musicOn,0
86,2025-08-25 21:00:00,sunDown,0
86,2025-08-25 23:24:00,musicOff,0
86,2025-08-25 23:24:05,lampOff,0
86,2025-08-25 23:24:10,blindsClosed,0
86,2025-08-25 23:24:15,presenceOff,0
86,2025-08-25 23:24:20,nicolasNotDected,0
86,2025-08-25 23:24:25,doorClosed,0
87,2025-08-26 07:30:00,sunUp,1
87,2025-08-26 07:44:00,presenceOn,1
87,2025-08-26 07:44:05,blindsOpen,1
87,2025-08-26 07:44:10,musicOn,1
87,2025-08-26 08:14:00,musicOff,1
87,2025-08-26 08:24:00,blindsClosed,1
87,2025-08-26 08:29:00,presenceOff,1
87,2025-08-26 09:00:00,doorClosed,1
87,2025-08-26 17:17:00,doorOpened,0
87,2025-08-26 17:17:10,presenceOn,0
87,2025-08-26 17:17:20,nicolasDetected,0
87,2025-08-26 17:17:40,musicOn,0
87,2025-08-26 20:00:00,sunDown,0
87,2025-08-26 23:39:00,musicOff,0
87,2025-08-26 23:39:05,lampOff,0
87,2025-08-26 23:39:10,blindsClosed,0
87,2025-08-26 23:39:15,presenceOff,0
87,2025-08-26 23:39:20,nicolasNotDected,0
87,2025-08-26 23:39:25,doorClosed,0
88,2025-08-27 06:56:00,sunUp,1
88,2025-08-27 07:07:00,presenceOn,1
88,2025-08-27 07:07:05,blindsOpen,1
88,2025-08-27 07:07:10,musicOn,1
88,2025-08-27 07:37:00,musicOff,1
88,2025-08-27 07:47:00,blindsClosed,1
88,2025-08-27 07:52:00,presenceOff,1
88,2025-08-27 09:00:00,doorClosed,1
88,2025-08-27 17:13:00,doorOpened,0
88,2025-08-27 17:13:10,presenceOn,0
88,2025-08-27 17:13:20,nicolasDetected,0
88,2025-08-27 17:13:40,musicOn,0
88,2025-08-27 21:00:00,sunDown,0
88,2025-08-27 23:31:00,musicOff,0
88,2025-08-27 23:31:05,lampOff,0
88,2025-08-27 23:31:10,blindsClosed,0
88,2025-08-27 23:31:15,presenceOff,0
88,2025-08-27 23:31:20,nicolasNotDected,0
88,2025-08-27 23:31:25,doorClosed,0
89,2025-08-28 07:40:00,sunUp,1
89,2025-08-28 07:50:00,presenceOn,1
89,2025-08-28 07:50:05,blindsOpen,1
89,2025-08-28 07:50:10,musicOn,1
89,2025-08-28 08:20:00,musicOff,1
89,2025-08-28 08:30:00,blindsClosed,1
89,2025-08-28 08:35:00,presenceOff,1
89,2025-08-28 09:00:00,doorClosed,1
89,2025-08-28 17:22:00,doorOpened,0
89,2025-08-28 17:22:10,presenceOn,0
89,2025-08-28 17:22:20,nicolasDetected,0
89,2025-08-28 17:22:40,musicOn,0
89,2025-08-28 20:00:00,sunDown,0
89,2025-08-28 23:14:00,musicOff,0
89,2025-08-28 23:14:05,lampOff,0
89,2025-08-28 23:14:10,blindsClosed,0
89,2025-08-28 23:14:15,presenceOff,0
89,2025-08-28 23:14:20,nicolasNotDected,0
89,2025-08-28 23:14:25,doorClosed,0
90,2025-08-29 07:03:00,sunUp,1
90,2025-08-29 07:32:00,presenceOn,1
90,2025-08-29 07:32:05,blindsOpen,1
90,2025-08-29 07:32:10,musicOn,1
90,2025-08-29 08:02:00,musicOff,1
90,2025-08-29 08:12:00,blindsClosed,1
90,2025-08-29 08:17:00,presenceOff,1
90,2025-08-29 09:00:00,doorClosed,1
90,2025-08-29 17:32:00,doorOpened,0
90,2025-08-29 17:32:10,presenceOn,0
90,2025-08-29 17:32:20,nicolasDetected,0
90,2025-08-29 17:32:40,musicOn,0
90,2025-08-29 20:00:00,sunDown,0
90,2025-08-29 23:46:00,musicOff,0
90,2025-08-29 23:46:05,lampOff,0
90,2025-08-29 23:46:10,blindsClosed,0
90,2025-08-29 23:46:15,presenceOff,0
90,2025-08-29 23:46:20,nicolasNotDected,0
90,2025-08-29 23:46:25,doorClosed,0
91,2025-08-30 07:48:00,sunUp,1
91,2025-08-30 07:54:00,presenceOn,1
91,2025-08-30 07:54:05,blindsOpen,1
91,2025-08-30 07:54:10,musicOn,1
91,2025-08-30 08:24:00,musicOff,1
91,2025-08-30 08:34:00,blindsClosed,1
91,2025-08-30 08:39:00,presenceOff,1
91,2025-08-30 09:00:00,doorClosed,1
91,2025-08-30 17:52:00,doorOpened,0
91,2025-08-30 17:52:10,presenceOn,0
91,2025-08-30 17:52:20,nicolasDetected,0
91,2025-08-30 17:52:40,musicOn,0
91,2025-08-30 21:00:00,sunDown,0
91,2025-08-30 23:39:00,musicOff,0
91,2025-08-30 23:39:05,lampOff,0
91,2025-08-30 23:39:10,blindsClosed,0
91,2025-08-30 23:39:15,presenceOff,0
91,2025-08-30 23:39:20,nicolasNotDected,0
91,2025-08-30 23:39:25,doorClosed,0
92,2025-08-31 07:16:00,sunUp,1
92,2025-08-31 07:39:00,presenceOn,1
92,2025-08-31 07:39:05,blindsOpen,1
92,2025-08-31 07:39:10,musicOn,1
92,2025-08-31 08:09:00,musicOff,1
92,2025-08-31 08:19:00,blindsClosed,1
92,2025-08-31 08:24:00,presenceOff,1
92,2025-08-31 09:00:00,doorClosed,1
92,2025-08-31 17:50:00,doorOpened,0
92,2025-08-31 17:50:10,presenceOn,0
92,2025-08-31 17:50:20,nicolasDetected,0
92,2025-08-31 17:50:40,musicOn,0
92,2025-08-31 20:00:00,sunDown,0
92,2025-08-31 23:05:00,musicOff,0
92,2025-08-31 23:05:05,lampOff,0
92,2025-08-31 23:05:10,blindsClosed,0
92,2025-08-31 23:05:15,presenceOff,0
92,2025-08-31 23:05:20,nicolasNotDected,0
92,2025-08-31 23:05:25,doorClosed,0
93,2025-09-01 06:58:00,sunUp,1
93,2025-09-01 07:05:00,presenceOn,1
93,2025-09-01 07:05:05,blindsOpen,1
93,2025-09-01 07:05:10,musicOn,1
93,2025-09-01 07:35:00,musicOff,1
93,2025-09-01 07:45:00,blindsClosed,1
93,2025-09-01 07:50:00,presenceOff,1
93,2025-09-01 09:00:00,doorClosed,1
93,2025-09-01 17:50:00,doorOpened,0
93,2025-09-01 17:50:10,presenceOn,0
93,2025-09-01 17:50:20,nicolasDetected,0
93,2025-09-01 17:50:40,musicOn,0
93,2025-09-01 20:00:00,sunDown,0
93,2025-09-01 23:07:00,musicOff,0
93,2025-09-01 23:07:05,lampOff,0
93,2025-09-01 23:07:10,blindsClosed,0
93,2025-09-01 23:07:15,presenceOff,0
93,2025-09-01 23:07:20,nicolasNotDected,0
93,2025-09-01 23:07:25,doorClosed,0
94,2025-09-02 07:17:00,sunUp,1
94,2025-09-02 07:41:00,presenceOn,1
94,2025-09-02 07:41:05,blindsOpen,1
94,2025-09-02 07:41:10,musicOn,1
94,2025-09-02 08:11:00,musicOff,1
94,2025-09-02 08:21:00,blindsClosed,1
94,2025-09-02 08:26:00,presenceOff,1
94,2025-09-02 09:00:00,doorClosed,1
94,2025-09-02 17:46:00,doorOpened,0
94,2025-09-02 17:46:10,presenceOn,0
94,2025-09-02 17:46:20,nicolasDetected,0
94,2025-09-02 17:46:40,musicOn,0
94,2025-09-02 20:00:00,sunDown,0
94,2025-09-02 23:28:00,musicOff,0
94,2025-09-02 23:28:05,lampOff,0
94,2025-09-02 23:28:10,blindsClosed,0
94,2025-09-02 23:28:15,presenceOff,0
94,2025-09-02 23:28:20,nicolasNotDected,0
94,2025-09-02 23:28:25,doorClosed,0
95,2025-09-03 07:08:00,sunUp,1
95,2025-09-03 07:32:00,presenceOn,1
95,2025-09-03 07:32:05,blindsOpen,1
95,2025-09-03 07:32:10,musicOn,1
95,2025-09-03 08:02:00,musicOff,1
95,2025-09-03 08:12:00,blindsClosed,1
95,2025-09-03 08:17:00,presenceOff,1
95,2025-09-03 09:00:00,doorClosed,1
95,2025-09-03 17:38:00,doorOpened,0
95,2025-09-03 17:38:10,presenceOn,0
95,2025-09-03 17:38:20,nicolasDetected,0
95,2025-09-03 17:38:40,musicOn,0
95,2025-09-03 21:00:00,sunDown,0
95,2025-09-03 23:26:00,musicOff,0
95,2025-09-03 23:26:05,lampOff,0
95,2025-09-03 23:26:10,blindsClosed,0
95,2025-09-03 23:26:15,presenceOff,0
95,2025-09-03 23:26:20,nicolasNotDected,0
95,2025-09-03 23:26:25,doorClosed,0
96,2025-09-04 07:25:00,sunUp,1
96,2025-09-04 07:35:00,presenceOn,1
96,2025-09-04 07:35:05,blindsOpen,1
96,2025-09-04 07:35:10,musicOn,1
96,2025-09-04 08:05:00,musicOff,1
96,2025-09-04 08:15:00,blindsClosed,1
96,2025-09-04 08:20:00,presenceOff,1
96,2025-09-04 09:00:00,doorClosed,1
96,2025-09-04 17:32:00,doorOpened,0
96,2025-09-04 17:32:10,presenceOn,0
96,2025-09-04 17:32:20,nicolasDetected,0
96,2025-09-04 17:32:40,musicOn,0
96,2025-09-04 20:00:00,sunDown,0
