case,completeTime,event,sunUp
620,2025-07-04T08:04:00.000000,nicolasNotDected,1
620,2025-07-04T08:04:00.000000,doorClosed,1
620,2025-07-04T08:04:00.000000,presenceOff,1
621,2025-07-04T16:07:00.000000,presenceOn,1
621,2025-07-04T16:07:00.000000,doorOpened,1
621,2025-07-04T16:07:00.000000,nicolasDetected,1
621,2025-07-04T16:07:00.000000,nicolasNotDected,1
621,2025-07-04T16:07:00.000000,doorClosed,1
622,2025-07-04T20:56:00.000000,lampOn,0
622,2025-07-04T20:56:00.000000,blindsClosed,0
622,2025-07-04T21:09:00.000000,lampOff,0
624,2025-07-05T09:03:00.000000,blindsOpen,1
625,2025-07-05T12:41:00.000000,presenceOn,1
625,2025-07-05T12:41:00.000000,doorOpened,1
625,2025-07-05T12:41:00.000000,nicolasDetected,1
625,2025-07-05T12:41:00.000000,nicolasNotDected,1
625,2025-07-05T12:41:00.000000,doorClosed,1
625,2025-07-05T12:41:00.000000,presenceOff,1
626,2025-07-05T16:22:00.000000,presenceOn,1
626,2025-07-05T16:22:00.000000,doorOpened,1
626,2025-07-05T16:22:00.000000,nicolasDetected,1
626,2025-07-05T16:22:00.000000,nicolasNotDected,1
626,2025-07-05T16:22:00.000000,doorClosed,1
627,2025-07-05T20:56:00.000000,lampOn,0
627,2025-07-05T20:56:00.000000,blindsClosed,0
627,2025-07-05T21:44:00.000000,lampOff,0
629,2025-07-06T09:51:00.000000,blindsOpen,1
630,2025-07-06T20:55:00.000000,lampOn,0
630,2025-07-06T20:55:00.000000,blindsClosed,0
630,2025-07-06T22:39:00.000000,lampOff,0
631,2025-07-07T06:03:00.000000,blindsOpen,1
632,2025-07-07T08:00:00.000000,presenceOn,1
632,2025-07-07T08:00:00.000000,doorOpened,1
632,2025-07-07T08:00:00.000000,nicolasDetected,1
632,2025-07-07T08:00:00.000000,nicolasNotDected,1
632,2025-07-07T08:00:00.000000,doorClosed,1
632,2025-07-07T08:00:00.000000,presenceOff,1
633,2025-07-07T15:53:00.000000,presenceOn,1
633,2025-07-07T15:53:00.000000,doorOpened,1
633,2025-07-07T15:53:00.000000,nicolasDetected,1
633,2025-07-07T15:53:00.000000,nicolasNotDected,1
633,2025-07-07T15:53:00.000000,doorClosed,1
634,2025-07-07T20:55:00.000000,lampOn,0
634,2025-07-07T20:55:00.000000,blindsClosed,0
634,2025-07-07T21:08:00.000000,lampOff,0
635,2025-07-08T05:59:00.000000,blindsOpen,1
635,2025-07-08T07:56:00.000000,presenceOn,1
635,2025-07-08T07:56:00.000000,doorOpened,1
635,2025-07-08T07:56:00.000000,nicolasDetected,1
635,2025-07-08T07:56:00.000000,nicolasNotDected,1
635,2025-07-08T07:56:00.000000,doorClosed,1
635,2025-07-08T07:56:00.000000,presenceOff,1
636,2025-07-08T16:18:00.000000,presenceOn,1
636,2025-07-08T16:18:00.000000,doorOpened,1
636,2025-07-08T16:18:00.000000,nicolasDetected,1
636,2025-07-08T16:18:00.000000,nicolasNotDected,1
636,2025-07-08T16:18:00.000000,doorClosed,1
637,2025-07-08T20:54:00.000000,lampOn,0
637,2025-07-08T20:54:00.000000,blindsClosed,0
637,2025-07-08T21:03:00.000000,lampOff,0
638,2025-07-09T06:00:00.000000,blindsOpen,1
639,2025-07-09T08:03:00.000000,presenceOn,1
639,2025-07-09T08:03:00.000000,doorOpened,1
639,2025-07-09T08:03:00.000000,nicolasDetected,1
639,2025-07-09T08:03:00.000000,nicolasNotDected,1
639,2025-07-09T08:03:00.000000,doorClosed,1
639,2025-07-09T08:03:00.000000,presenceOff,1
640,2025-07-09T15:39:00.000000,presenceOn,1
640,2025-07-09T15:39:00.000000,doorOpened,1
640,2025-07-09T15:39:00.000000,nicolasDetected,1
640,2025-07-09T15:39:00.000000,nicolasNotDected,1
640,2025-07-09T15:39:00.000000,doorClosed,1
641,2025-07-09T20:53:00.000000,lampOn,0
641,2025-07-09T20:53:00.000000,blindsClosed,0
641,2025-07-09T20:55:00.000000,lampOff,0
642,2025-07-10T06:01:00.000000,blindsOpen,1
642,2025-07-10T07:56:00.000000,presenceOn,1
642,2025-07-10T07:56:00.000000,doorOpened,1
642,2025-07-10T07:56:00.000000,nicolasDetected,1
642,2025-07-10T07:56:00.000000,nicolasNotDected,1
642,2025-07-10T07:56:00.000000,doorClosed,1
642,2025-07-10T07:56:00.000000,presenceOff,1
643,2025-07-10T16:15:00.000000,presenceOn,1
643,2025-07-10T16:15:00.000000,doorOpened,1
643,2025-07-10T16:15:00.000000,nicolasDetected,1
643,2025-07-10T16:15:00.000000,nicolasNotDected,1
643,2025-07-10T16:15:00.000000,doorClosed,1
644,2025-07-10T20:53:00.000000,lampOn,0
644,2025-07-10T20:53:00.000000,blindsClosed,0
644,2025-07-10T21:07:00.000000,lampOff,0
645,2025-07-11T05:56:00.000000,blindsOpen,1
646,2025-07-11T08:03:00.000000,presenceOn,1
646,2025-07-11T08:03:00.000000,doorOpened,1
646,2025-07-11T08:03:00.000000,nicolasDetected,1
646,2025-07-11T08:03:00.000000,nicolasNotDected,1
646,2025-07-11T08:03:00.000000,doorClosed,1
646,2025-07-11T08:03:00.000000,presenceOff,1
647,2025-07-11T15:50:00.000000,presenceOn,1
647,2025-07-11T15:50:00.000000,doorOpened,1
647,2025-07-11T15:50:00.000000,nicolasDetected,1
647,2025-07-11T15:50:00.000000,nicolasNotDected,1
647,2025-07-11T15:50:00.000000,doorClosed,1
648,2025-07-11T20:52:00.000000,lampOn,0
648,2025-07-11T20:52:00.000000,blindsClosed,0
648,2025-07-11T21:08:00.000000,lampOff,0
650,2025-07-12T08:17:00.000000,blindsOpen,1
651,2025-07-12T12:18:00.000000,presenceOn,1
651,2025-07-12T12:18:00.000000,doorOpened,1
651,2025-07-12T12:18:00.000000,nicolasDetected,1
651,2025-07-12T12:18:00.000000,nicolasNotDected,1
651,2025-07-12T12:18:00.000000,doorClosed,1
651,2025-07-12T12:18:00.000000,presenceOff,1
652,2025-07-12T15:35:00.000000,presenceOn,1
652,2025-07-12T15:35:00.000000,doorOpened,1
652,2025-07-12T15:35:00.000000,nicolasDetected,1
652,2025-07-12T15:35:00.000000,nicolasNotDected,1
652,2025-07-12T15:35:00.000000,doorClosed,1
653,2025-07-12T20:51:00.000000,lampOn,0
653,2025-07-12T20:51:00.000000,blindsClosed,0
653,2025-07-12T22:06:00.000000,lampOff,0
655,2025-07-13T09:09:00.000000,blindsOpen,1
656,2025-07-13T20:51:00.000000,lampOn,0
656,2025-07-13T20:51:00.000000,blindsClosed,0
656,2025-07-13T21:07:00.000000,lampOff,0
657,2025-07-14T06:04:00.000000,blindsOpen,1
657,2025-07-14T07:55:00.000000,presenceOn,1
657,2025-07-14T07:55:00.000000,doorOpened,1
657,2025-07-14T07:55:00.000000,nicolasDetected,1
657,2025-07-14T07:55:00.000000,nicolasNotDected,1
657,2025-07-14T07:55:00.000000,doorClosed,1
657,2025-07-14T07:55:00.000000,presenceOff,1
658,2025-07-14T16:29:00.000000,presenceOn,1
658,2025-07-14T16:29:00.000000,doorOpened,1
658,2025-07-14T16:29:00.000000,nicolasDetected,1
658,2025-07-14T16:29:00.000000,nicolasNotDected,1
658,2025-07-14T16:29:00.000000,doorClosed,1
659,2025-07-14T20:50:00.000000,lampOn,0
659,2025-07-14T20:50:00.000000,blindsClosed,0
659,2025-07-14T20:58:00.000000,lampOff,0
660,2025-07-15T06:09:00.000000,blindsOpen,1
661,2025-07-15T08:05:00.000000,presenceOn,1
661,2025-07-15T08:05:00.000000,doorOpened,1
661,2025-07-15T08:05:00.000000,nicolasDetected,1
661,2025-07-15T08:05:00.000000,nicolasNotDected,1
661,2025-07-15T08:05:00.000000,doorClosed,1
661,2025-07-15T08:05:00.000000,presenceOff,1
662,2025-07-15T16:15:00.000000,presenceOn,1
662,2025-07-15T16:15:00.000000,doorOpened,1
662,2025-07-15T16:15:00.000000,nicolasDetected,1
662,2025-07-15T16:15:00.000000,nicolasNotDected,1
662,2025-07-15T16:15:00.000000,doorClosed,1
663,2025-07-15T20:49:00.000000,lampOn,0
663,2025-07-15T20:49:00.000000,blindsClosed,0
663,2025-07-15T21:07:00.000000,lampOff,0
664,2025-07-16T05:53:00.000000,blindsOpen,1
664,2025-07-16T07:55:00.000000,presenceOn,1
664,2025-07-16T07:55:00.000000,doorOpened,1
664,2025-07-16T07:55:00.000000,nicolasDetected,1
664,2025-07-16T07:55:00.000000,nicolasNotDected,1
664,2025-07-16T07:55:00.000000,doorClosed,1
664,2025-07-16T07:55:00.000000,presenceOff,1
665,2025-07-16T16:00:00.000000,presenceOn,1
665,2025-07-16T16:00:00.000000,doorOpened,1
665,2025-07-16T16:00:00.000000,nicolasDetected,1
665,2025-07-16T16:00:00.000000,nicolasNotDected,1
665,2025-07-16T16:00:00.000000,doorClosed,1
666,2025-07-16T20:48:00.000000,lampOn,0
666,2025-07-16T20:48:00.000000,blindsClosed,0
666,2025-07-16T20:52:00.000000,lampOff,0
667,2025-07-17T05:58:00.000000,blindsOpen,1
667,2025-07-17T07:59:00.000000,presenceOn,1
667,2025-07-17T07:59:00.000000,doorOpened,1
667,2025-07-17T07:59:00.000000,nicolasDetected,1
667,2025-07-17T07:59:00.000000,nicolasNotDected,1
667,2025-07-17T07:59:00.000000,doorClosed,1
667,2025-07-17T07:59:00.000000,presenceOff,1
668,2025-07-17T15:47:00.000000,presenceOn,1
668,2025-07-17T15:47:00.000000,doorOpened,1
668,2025-07-17T15:47:00.000000,nicolasDetected,1
668,2025-07-17T15:47:00.000000,nicolasNotDected,1
668,2025-07-17T15:47:00.000000,doorClosed,1
669,2025-07-17T20:47:00.000000,lampOn,0
669,2025-07-17T20:47:00.000000,blindsClosed,0
669,2025-07-17T20:54:00.000000,lampOff,0
670,2025-07-18T06:07:00.000000,blindsOpen,1
670,2025-07-18T08:01:00.000000,presenceOn,1
670,2025-07-18T08:01:00.000000,doorOpened,1
670,2025-07-18T08:01:00.000000,nicolasDetected,1
670,2025-07-18T08:01:00.000000,nicolasNotDected,1
670,2025-07-18T08:01:00.000000,doorClosed,1
670,2025-07-18T08:01:00.000000,presenceOff,1
671,2025-07-18T16:10:00.000000,presenceOn,1
671,2025-07-18T16:10:00.000000,doorOpened,1
671,2025-07-18T16:10:00.000000,nicolasDetected,1
671,2025-07-18T16:10:00.000000,nicolasNotDected,1
671,2025-07-18T16:10:00.000000,doorClosed,1
672,2025-07-18T20:46:00.000000,lampOn,0
672,2025-07-18T20:46:00.000000,blindsClosed,0
672,2025-07-18T21:02:00.000000,lampOff,0
674,2025-07-19T08:22:00.000000,blindsOpen,1
675,2025-07-19T12:36:00.000000,presenceOn,1
675,2025-07-19T12:36:00.000000,doorOpened,1
675,2025-07-19T12:36:00.000000,nicolasDetected,1
675,2025-07-19T12:36:00.000000,nicolasNotDected,1
675,2025-07-19T12:36:00.000000,doorClosed,1
675,2025-07-19T12:36:00.000000,presenceOff,1
675,2025-07-19T15:06:00.000000,presenceOn,1
675,2025-07-19T15:06:00.000000,doorOpened,1
675,2025-07-19T15:06:00.000000,nicolasDetected,1
675,2025-07-19T15:06:00.000000,nicolasNotDected,1
675,2025-07-19T15:06:00.000000,doorClosed,1
676,2025-07-19T20:45:00.000000,lampOn,0
676,2025-07-19T20:45:00.000000,blindsClosed,0
676,2025-07-19T22:47:00.000000,lampOff,0
678,2025-07-20T08:11:00.000000,blindsOpen,1
679,2025-07-20T20:44:00.000000,lampOn,0
679,2025-07-20T20:44:00.000000,blindsClosed,0
679,2025-07-20T21:23:00.000000,lampOff,0
680,2025-07-21T05:57:00.000000,blindsOpen,1
680,2025-07-21T07:58:00.000000,presenceOn,1
680,2025-07-21T07:58:00.000000,doorOpened,1
680,2025-07-21T07:58:00.000000,nicolasDetected,1
680,2025-07-21T07:58:00.000000,nicolasNotDected,1
680,2025-07-21T07:58:00.000000,doorClosed,1
680,2025-07-21T07:58:00.000000,presenceOff,1
681,2025-07-21T15:50:00.000000,presenceOn,1
681,2025-07-21T15:50:00.000000,doorOpened,1
681,2025-07-21T15:50:00.000000,nicolasDetected,1
681,2025-07-21T15:50:00.000000,nicolasNotDected,1
681,2025-07-21T15:50:00.000000,doorClosed,1
682,2025-07-21T20:43:00.000000,lampOn,0
682,2025-07-21T20:43:00.000000,blindsClosed,0
682,2025-07-21T20:50:00.000000,lampOff,0
683,2025-07-22T05:54:00.000000,blindsOpen,1
683,2025-07-22T07:56:00.000000,presenceOn,1
683,2025-07-22T07:56:00.000000,doorOpened,1
683,2025-07-22T07:56:00.000000,nicolasDetected,1
683,2025-07-22T07:56:00.000000,nicolasNotDected,1
683,2025-07-22T07:56:00.000000,doorClosed,1
683,2025-07-22T07:56:00.000000,presenceOff,1
684,2025-07-22T15:32:00.000000,presenceOn,1
684,2025-07-22T15:32:00.000000,doorOpened,1
684,2025-07-22T15:32:00.000000,nicolasDetected,1
684,2025-07-22T15:32:00.000000,nicolasNotDected,1
684,2025-07-22T15:32:00.000000,doorClosed,1
685,2025-07-22T20:42:00.000000,lampOn,0
685,2025-07-22T20:42:00.000000,blindsClosed,0
685,2025-07-22T21:08:00.000000,lampOff,0
686,2025-07-23T06:02:00.000000,blindsOpen,1
686,2025-07-23T08:03:00.000000,presenceOn,1
686,2025-07-23T08:03:00.000000,doorOpened,1
686,2025-07-23T08:03:00.000000,nicolasDetected,1
686,2025-07-23T08:03:00.000000,nicolasNotDected,1
686,2025-07-23T08:03:00.000000,doorClosed,1
686,2025-07-23T08:03:00.000000,presenceOff,1
687,2025-07-23T16:08:00.000000,presenceOn,1
687,2025-07-23T16:08:00.000000,doorOpened,1
687,2025-07-23T16:08:00.000000,nicolasDetected,1
687,2025-07-23T16:08:00.000000,nicolasNotDected,1
687,2025-07-23T16:08:00.000000,doorClosed,1
688,2025-07-23T20:41:00.000000,lampOn,0
688,2025-07-23T20:41:00.000000,blindsClosed,0
688,2025-07-23T21:07:00.000000,lampOff,0
689,2025-07-24T06:01:00.000000,blindsOpen,1
689,2025-07-24T07:58:00.000000,presenceOn,1
689,2025-07-24T07:58:00.000000,doorOpened,1
689,2025-07-24T07:58:00.000000,nicolasDetected,1
689,2025-07-24T07:58:00.000000,nicolasNotDected,1
689,2025-07-24T07:58:00.000000,doorClosed,1
689,2025-07-24T07:58:00.000000,presenceOff,1
690,2025-07-24T15:52:00.000000,presenceOn,1
690,2025-07-24T15:52:00.000000,doorOpened,1
690,2025-07-24T15:52:00.000000,nicolasDetected,1
690,2025-07-24T15:52:00.000000,nicolasNotDected,1
690,2025-07-24T15:52:00.000000,doorClosed,1
691,2025-07-24T20:39:00.000000,lampOn,0
691,2025-07-24T20:39:00.000000,blindsClosed,0
691,2025-07-24T20:58:00.000000,lampOff,0
692,2025-07-25T05:54:00.000000,blindsOpen,1
692,2025-07-25T07:59:00.000000,presenceOn,1
692,2025-07-25T07:59:00.000000,doorOpened,1
692,2025-07-25T07:59:00.000000,nicolasDetected,1
692,2025-07-25T07:59:00.000000,nicolasNotDected,1
692,2025-07-25T07:59:00.000000,doorClosed,1
692,2025-07-25T07:59:00.000000,presenceOff,1
693,2025-07-25T15:52:00.000000,presenceOn,1
693,2025-07-25T15:52:00.000000,doorOpened,1
693,2025-07-25T15:52:00.000000,nicolasDetected,1
693,2025-07-25T15:52:00.000000,nicolasNotDected,1
693,2025-07-25T15:52:00.000000,doorClosed,1
694,2025-07-25T20:38:00.000000,lampOn,0
694,2025-07-25T20:38:00.000000,blindsClosed,0
694,2025-07-25T20:53:00.000000,lampOff,0
696,2025-07-26T09:47:00.000000,blindsOpen,1
697,2025-07-26T12:52:00.000000,presenceOn,1
697,2025-07-26T12:52:00.000000,doorOpened,1
697,2025-07-26T12:52:00.000000,nicolasDetected,1
697,2025-07-26T12:52:00.000000,nicolasNotDected,1
697,2025-07-26T12:52:00.000000,doorClosed,1
697,2025-07-26T12:52:00.000000,presenceOff,1
698,2025-07-26T16:08:00.000000,presenceOn,1
698,2025-07-26T16:08:00.000000,doorOpened,1
698,2025-07-26T16:08:00.000000,nicolasDetected,1
698,2025-07-26T16:08:00.000000,nicolasNotDected,1
698,2025-07-26T16:08:00.000000,doorClosed,1
699,2025-07-26T20:37:00.000000,lampOn,0
699,2025-07-26T20:37:00.000000,blindsClosed,0
699,2025-07-26T22:52:00.000000,lampOff,0
701,2025-07-27T08:48:00.000000,blindsOpen,1
702,2025-07-27T20:35:00.000000,lampOn,0
702,2025-07-27T20:35:00.000000,blindsClosed,0
702,2025-07-27T21:25:00.000000,lampOff,0
703,2025-07-28T06:06:00.000000,blindsOpen,1
703,2025-07-28T08:03:00.000000,presenceOn,1
703,2025-07-28T08:03:00.000000,doorOpened,1
703,2025-07-28T08:03:00.000000,nicolasDetected,1
703,2025-07-28T08:03:00.000000,nicolasNotDected,1
703,2025-07-28T08:03:00.000000,doorClosed,1
703,2025-07-28T08:03:00.000000,presenceOff,1
704,2025-07-28T16:13:00.000000,presenceOn,1
704,2025-07-28T16:13:00.000000,doorOpened,1
704,2025-07-28T16:13:00.000000,nicolasDetected,1
704,2025-07-28T16:13:00.000000,nicolasNotDected,1
704,2025-07-28T16:13:00.000000,doorClosed,1
705,2025-07-28T20:34:00.000000,lampOn,0
705,2025-07-28T20:34:00.000000,blindsClosed,0
705,2025-07-28T21:05:00.000000,lampOff,0
706,2025-07-29T05:59:00.000000,blindsOpen,1
706,2025-07-29T07:56:00.000000,presenceOn,1
706,2025-07-29T07:56:00.000000,doorOpened,1
706,2025-07-29T07:56:00.000000,nicolasDetected,1
706,2025-07-29T07:56:00.000000,nicolasNotDected,1
706,2025-07-29T07:56:00.000000,doorClosed,1
706,2025-07-29T07:56:00.000000,presenceOff,1
707,2025-07-29T16:01:00.000000,presenceOn,1
707,2025-07-29T16:01:00.000000,doorOpened,1
707,2025-07-29T16:01:00.000000,nicolasDetected,1
707,2025-07-29T16:01:00.000000,nicolasNotDected,1
707,2025-07-29T16:01:00.000000,doorClosed,1
708,2025-07-29T20:33:00.000000,lampOn,0
708,2025-07-29T20:33:00.000000,blindsClosed,0
708,2025-07-29T20:54:00.000000,lampOff,0
709,2025-07-30T06:02:00.000000,blindsOpen,1
709,2025-07-30T08:02:00.000000,presenceOn,1
709,2025-07-30T08:02:00.000000,doorOpened,1
709,2025-07-30T08:02:00.000000,nicolasDetected,1
709,2025-07-30T08:02:00.000000,nicolasNotDected,1
709,2025-07-30T08:02:00.000000,doorClosed,1
709,2025-07-30T08:02:00.000000,presenceOff,1
710,2025-07-30T16:30:00.000000,presenceOn,1
710,2025-07-30T16:30:00.000000,doorOpened,1
710,2025-07-30T16:30:00.000000,nicolasDetected,1
710,2025-07-30T16:30:00.000000,nicolasNotDected,1
710,2025-07-30T16:30:00.000000,doorClosed,1
711,2025-07-30T20:31:00.000000,lampOn,0
711,2025-07-30T20:31:00.000000,blindsClosed,0
711,2025-07-30T21:09:00.000000,lampOff,0
712,2025-07-31T05:55:00.000000,blindsOpen,1
712,2025-07-31T08:02:00.000000,presenceOn,1
712,2025-07-31T08:02:00.000000,doorOpened,1
712,2025-07-31T08:02:00.000000,nicolasDetected,1
712,2025-07-31T08:02:00.000000,nicolasNotDected,1
712,2025-07-31T08:02:00.000000,doorClosed,1
712,2025-07-31T08:02:00.000000,presenceOff,1
713,2025-07-31T16:08:00.000000,presenceOn,1
713,2025-07-31T16:08:00.000000,doorOpened,1
713,2025-07-31T16:08:00.000000,nicolasDetected,1
713,2025-07-31T16:08:00.000000,nicolasNotDected,1
713,2025-07-31T16:08:00.000000,doorClosed,1
714,2025-07-31T20:30:00.000000,lampOn,0
714,2025-07-31T20:30:00.000000,blindsClosed,0
714,2025-07-31T21:06:00.000000,lampOff,0
715,2025-08-01T06:00:00.000000,blindsOpen,1
715,2025-08-01T08:01:00.000000,presenceOn,1
715,2025-08-01T08:01:00.000000,doorOpened,1
715,2025-08-01T08:01:00.000000,nicolasDetected,1
715,2025-08-01T08:01:00.000000,nicolasNotDected,1
715,2025-08-01T08:01:00.000000,doorClosed,1
715,2025-08-01T08:01:00.000000,presenceOff,1
716,2025-08-01T15:41:00.000000,presenceOn,1
716,2025-08-01T15:41:00.000000,doorOpened,1
716,2025-08-01T15:41:00.000000,nicolasDetected,1
716,2025-08-01T15:41:00.000000,nicolasNotDected,1
716,2025-08-01T15:41:00.000000,doorClosed,1
717,2025-08-01T20:28:00.000000,lampOn,0
717,2025-08-01T20:28:00.000000,blindsClosed,0
717,2025-08-01T21:08:00.000000,lampOff,0
719,2025-08-02T09:25:00.000000,blindsOpen,1
720,2025-08-02T13:28:00.000000,presenceOn,1
720,2025-08-02T13:28:00.000000,doorOpened,1
720,2025-08-02T13:28:00.000000,nicolasDetected,1
720,2025-08-02T13:28:00.000000,nicolasNotDected,1
720,2025-08-02T13:28:00.000000,doorClosed,1
720,2025-08-02T13:28:00.000000,presenceOff,1
720,2025-08-02T16:28:00.000000,presenceOn,1
720,2025-08-02T16:28:00.000000,doorOpened,1
720,2025-08-02T16:28:00.000000,nicolasDetected,1
720,2025-08-02T16:28:00.000000,nicolasNotDected,1
720,2025-08-02T16:28:00.000000,doorClosed,1
721,2025-08-02T20:27:00.000000,lampOn,0
721,2025-08-02T20:27:00.000000,blindsClosed,0
721,2025-08-02T21:20:00.000000,lampOff,0
723,2025-08-03T09:58:00.000000,blindsOpen,1
724,2025-08-03T20:25:00.000000,lampOn,0
724,2025-08-03T20:25:00.000000,blindsClosed,0
724,2025-08-03T21:40:00.000000,lampOff,0
725,2025-08-04T05:57:00.000000,blindsOpen,1
725,2025-08-04T08:04:00.000000,presenceOn,1
725,2025-08-04T08:04:00.000000,doorOpened,1
725,2025-08-04T08:04:00.000000,nicolasDetected,1
725,2025-08-04T08:04:00.000000,nicolasNotDected,1
725,2025-08-04T08:04:00.000000,doorClosed,1
725,2025-08-04T08:04:00.000000,presenceOff,1
726,2025-08-04T16:17:00.000000,presenceOn,1
726,2025-08-04T16:17:00.000000,doorOpened,1
726,2025-08-04T16:17:00.000000,nicolasDetected,1
726,2025-08-04T16:17:00.000000,nicolasNotDected,1
726,2025-08-04T16:17:00.000000,doorClosed,1
727,2025-08-04T20:24:00.000000,lampOn,0
727,2025-08-04T20:24:00.000000,blindsClosed,0
727,2025-08-04T21:02:00.000000,lampOff,0
728,2025-08-05T06:02:00.000000,blindsOpen,1
728,2025-08-05T08:03:00.000000,presenceOn,1
728,2025-08-05T08:03:00.000000,doorOpened,1
728,2025-08-05T08:03:00.000000,nicolasDetected,1
728,2025-08-05T08:03:00.000000,nicolasNotDected,1
728,2025-08-05T08:03:00.000000,doorClosed,1
728,2025-08-05T08:03:00.000000,presenceOff,1
729,2025-08-05T15:35:00.000000,presenceOn,1
729,2025-08-05T15:35:00.000000,doorOpened,1
729,2025-08-05T15:35:00.000000,nicolasDetected,1
729,2025-08-05T15:35:00.000000,nicolasNotDected,1
729,2025-08-05T15:35:00.000000,doorClosed,1
730,2025-08-05T20:22:00.000000,lampOn,0
730,2025-08-05T20:22:00.000000,blindsClosed,0
730,2025-08-05T21:09:00.000000,lampOff,0
731,2025-08-06T05:51:00.000000,blindsOpen,1
731,2025-08-06T07:58:00.000000,presenceOn,1
731,2025-08-06T07:58:00.000000,doorOpened,1
731,2025-08-06T07:58:00.000000,nicolasDetected,1
731,2025-08-06T07:58:00.000000,nicolasNotDected,1
731,2025-08-06T07:58:00.000000,doorClosed,1
731,2025-08-06T07:58:00.000000,presenceOff,1
732,2025-08-06T15:47:00.000000,presenceOn,1
732,2025-08-06T15:47:00.000000,doorOpened,1
732,2025-08-06T15:47:00.000000,nicolasDetected,1
732,2025-08-06T15:47:00.000000,nicolasNotDected,1
732,2025-08-06T15:47:00.000000,doorClosed,1
733,2025-08-06T20:21:00.000000,lampOn,0
733,2025-08-06T20:21:00.000000,blindsClosed,0
733,2025-08-06T20:59:00.000000,lampOff,0
734,2025-08-07T06:02:00.000000,blindsOpen,1
734,2025-08-07T07:58:00.000000,presenceOn,1
734,2025-08-07T07:58:00.000000,doorOpened,1
734,2025-08-07T07:58:00.000000,nicolasDetected,1
734,2025-08-07T07:58:00.000000,nicolasNotDected,1
734,2025-08-07T07:58:00.000000,doorClosed,1
734,2025-08-07T07:58:00.000000,presenceOff,1
735,2025-08-07T15:53:00.000000,presenceOn,1
735,2025-08-07T15:53:00.000000,doorOpened,1
735,2025-08-07T15:53:00.000000,nicolasDetected,1
735,2025-08-07T15:53:00.000000,nicolasNotDected,1
735,2025-08-07T15:53:00.000000,doorClosed,1
736,2025-08-07T20:19:00.000000,lampOn,0
736,2025-08-07T20:19:00.000000,blindsClosed,0
736,2025-08-07T21:06:00.000000,lampOff,0
737,2025-08-08T06:02:00.000000,blindsOpen,1
737,2025-08-08T08:01:00.000000,presenceOn,1
737,2025-08-08T08:01:00.000000,doorOpened,1
737,2025-08-08T08:01:00.000000,nicolasDetected,1
737,2025-08-08T08:01:00.000000,nicolasNotDected,1
737,2025-08-08T08:01:00.000000,doorClosed,1
737,2025-08-08T08:01:00.000000,presenceOff,1
738,2025-08-08T15:49:00.000000,presenceOn,1
738,2025-08-08T15:49:00.000000,doorOpened,1
738,2025-08-08T15:49:00.000000,nicolasDetected,1
738,2025-08-08T15:49:00.000000,nicolasNotDected,1
738,2025-08-08T15:49:00.000000,doorClosed,1
739,2025-08-08T20:17:00.000000,lampOn,0
739,2025-08-08T20:17:00.000000,blindsClosed,0
739,2025-08-08T21:02:00.000000,lampOff,0
740,2025-08-09T08:33:00.000000,blindsOpen,1
741,2025-08-09T13:41:00.000000,presenceOn,1
741,2025-08-09T13:41:00.000000,doorOpened,1
741,2025-08-09T13:41:00.000000,nicolasDetected,1
741,2025-08-09T13:41:00.000000,nicolasNotDected,1
741,2025-08-09T13:41:00.000000,doorClosed,1
741,2025-08-09T13:41:00.000000,presenceOff,1
742,2025-08-09T17:22:00.000000,presenceOn,1
742,2025-08-09T17:22:00.000000,doorOpened,1
742,2025-08-09T17:22:00.000000,nicolasDetected,1
742,2025-08-09T17:22:00.000000,nicolasNotDected,1
742,2025-08-09T17:22:00.000000,doorClosed,1
742,2025-08-09T20:16:00.000000,lampOn,0
742,2025-08-09T20:16:00.000000,blindsClosed,0
743,2025-08-09T22:14:00.000000,lampOff,0
745,2025-08-10T08:43:00.000000,blindsOpen,1
746,2025-08-10T20:14:00.000000,lampOn,0
746,2025-08-10T20:14:00.000000,blindsClosed,0
746,2025-08-10T21:40:00.000000,lampOff,0
747,2025-08-11T06:03:00.000000,blindsOpen,1
747,2025-08-11T08:04:00.000000,presenceOn,1
747,2025-08-11T08:04:00.000000,doorOpened,1
747,2025-08-11T08:04:00.000000,nicolasDetected,1
747,2025-08-11T08:04:00.000000,nicolasNotDected,1
747,2025-08-11T08:04:00.000000,doorClosed,1
747,2025-08-11T08:04:00.000000,presenceOff,1
748,2025-08-11T15:58:00.000000,presenceOn,1
748,2025-08-11T15:58:00.000000,doorOpened,1
748,2025-08-11T15:58:00.000000,nicolasDetected,1
748,2025-08-11T15:58:00.000000,nicolasNotDected,1
748,2025-08-11T15:58:00.000000,doorClosed,1
749,2025-08-11T20:12:00.000000,lampOn,0
749,2025-08-11T20:12:00.000000,blindsClosed,0
749,2025-08-11T20:53:00.000000,lampOff,0
750,2025-08-12T05:56:00.000000,blindsOpen,1
750,2025-08-12T08:02:00.000000,presenceOn,1
750,2025-08-12T08:02:00.000000,doorOpened,1
750,2025-08-12T08:02:00.000000,nicolasDetected,1
750,2025-08-12T08:02:00.000000,nicolasNotDected,1
750,2025-08-12T08:02:00.000000,doorClosed,1
750,2025-08-12T08:02:00.000000,presenceOff,1
751,2025-08-12T15:58:00.000000,presenceOn,1
751,2025-08-12T15:58:00.000000,doorOpened,1
751,2025-08-12T15:58:00.000000,nicolasDetected,1
